draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua010-r7-royal-south-yarra-le-page,30 Aug 26,7,regular,Round 7,Royal South Yarra,Le Page,
draw-ua010-r8-dendy-park-royal-south-yarra,6 Sep 26,8,regular,Round 8,Dendy Park,Royal South Yarra,
draw-ua010-r8-glen-huntly-st-joan-of-arc,6 Sep 26,8,regular,Round 8,Glen Huntly,St Joan of Arc,
draw-ua010-r8-hurlingham-park-blue-hurlingham-park-red,6 Sep 26,8,regular,Round 8,Hurlingham Park Blue,Hurlingham Park Red,
draw-ua010-r8-royal-ave-le-page,6 Sep 26,8,regular,Round 8,Royal Ave,Le Page,
draw-ua010-r9-hurlingham-park-red-dendy-park,13 Sep 26,9,regular,Round 9,Hurlingham Park Red,Dendy Park,
draw-ua010-r9-le-page-hurlingham-park-blue,13 Sep 26,9,regular,Round 9,Le Page,Hurlingham Park Blue,
draw-ua010-r9-royal-south-yarra-glen-huntly,13 Sep 26,9,regular,Round 9,Royal South Yarra,Glen Huntly,
draw-ua010-r9-st-joan-of-arc-royal-ave,13 Sep 26,9,regular,Round 9,St Joan of Arc,Royal Ave,
draw-ua010-r10-dendy-park-le-page,11 Oct 26,10,regular,Round 10,Dendy Park,Le Page,
draw-ua010-r10-glen-huntly-hurlingham-park-red,11 Oct 26,10,regular,Round 10,Glen Huntly,Hurlingham Park Red,
draw-ua010-r10-hurlingham-park-blue-st-joan-of-arc,11 Oct 26,10,regular,Round 10,Hurlingham Park Blue,St Joan of Arc,
draw-ua010-r10-royal-ave-royal-south-yarra,11 Oct 26,10,regular,Round 10,Royal Ave,Royal South Yarra,
draw-ua010-r11-hurlingham-park-red-royal-ave,18 Oct 26,11,regular,Round 11,Hurlingham Park Red,Royal Ave,
draw-ua010-r11-le-page-glen-huntly,18 Oct 26,11,regular,Round 11,Le Page,Glen Huntly,
draw-ua010-r11-royal-south-yarra-hurlingham-park-blue,18 Oct 26,11,regular,Round 11,Royal South Yarra,Hurlingham Park Blue,
draw-ua010-r11-st-joan-of-arc-dendy-park,18 Oct 26,11,regular,Round 11,St Joan of Arc,Dendy Park,
draw-ua010-r12-dendy-park-hurlingham-park-blue,25 Oct 26,12,regular,Round 12,Dendy Park,Hurlingham Park Blue,
draw-ua010-r12-hurlingham-park-red-royal-south-yarra,25 Oct 26,12,regular,Round 12,Hurlingham Park Red,Royal South Yarra,
draw-ua010-r12-royal-ave-glen-huntly,25 Oct 26,12,regular,Round 12,Royal Ave,Glen Huntly,
draw-ua010-r12-st-joan-of-arc-le-page,25 Oct 26,12,regular,Round 12,St Joan of Arc,Le Page,
draw-ua010-r13-glen-huntly-dendy-park,8 Nov 26,13,regular,Round 13,Glen Huntly,Dendy Park,
draw-ua010-r13-hurlingham-park-blue-royal-ave,8 Nov 26,13,regular,Round 13,Hurlingham Park Blue,Royal Ave,
draw-ua010-r13-le-page-hurlingham-park-red,8 Nov 26,13,regular,Round 13,Le Page,Hurlingham Park Red,
draw-ua010-r13-royal-south-yarra-st-joan-of-arc,8 Nov 26,13,regular,Round 13,Royal South Yarra,St Joan of Arc,
draw-ua010-r14-dendy-park-royal-ave,15 Nov 26,14,regular,Round 14,Dendy Park,Royal Ave,
draw-ua010-r14-hurlingham-park-blue-glen-huntly,15 Nov 26,14,regular,Round 14,Hurlingham Park Blue,Glen Huntly,
draw-ua010-r14-le-page-royal-south-yarra,15 Nov 26,14,regular,Round 14,Le Page,Royal South Yarra,
draw-ua010-r14-st-joan-of-arc-hurlingham-park-red,15 Nov 26,14,regular,Round 14,St Joan of Arc,Hurlingham Park Red,
draw-ua12-ua010-UA010301,,16,semi_final,Semi-final,BLTC,Kooyong St Kevin's 1,UA010301
draw-ua12-ua010-UA010302,,16,semi_final,Semi-final,Kooyong St Kevin's 2,Coatesville,UA010302
draw-ua12-ua010-UA010321,,17,grand_final,Grand final · TROLS entry 2,BLTC,Kooyong St Kevin's 2,UA010321
